단어,up,down,total,prob_up,prob_down,polarity_score
금리/NNG;하락/NNG;채권/NNG;가격/NNG;상승/NNG,8,11,18,2.367871301459023e-06,4.504417810140428e-06,0.5256775461921911
편익/NNG,33,43,75,9.76746911851847e-06,1.7608178712367125e-05,0.5547120618248994
대각선/NNG,13,14,26,3.847790864870912e-06,5.73289539472418e-06,0.6711775812989583
물론/NNG,53,55,107,1.568714737216603e-05,2.2522089050702138e-05,0.6965227487046534
사퇴/NNG,36,41,76,1.0655420856565604e-05,1.6789193655977957e-05,0.6346594765003284
준비자산/NNG,5,13,17,1.4799195634118894e-06,5.323402866529596e-06,0.2780025484670241
지방채/NNG,374,456,829,0.0001106979833432,0.0001867285928567,0.592828241511698
규율/NNG,13,17,29,3.847790864870912e-06,6.961372979307933e-06,0.5527344787167892
순환변동치/NNG,161,208,368,4.765340994186284e-05,8.517444586447354e-05,0.5594801287898861
낮/VA;추세/NNG,11,14,24,3.255823039506157e-06,5.73289539472418e-06,0.5679194918683494
준정부기관/NNG,6,29,34,1.7759034760942673e-06,1.1875283317642944e-05,0.1495461984857095
국공채/NNG,283,297,579,8.376344728911294e-05,0.0001216192808737,0.6887349332055097
경기/NNG;하락/NNG,37,43,79,1.095140476924798e-05,1.7608178712367125e-05,0.6219498875006447
전망/NNG;강세/NNG,16,32,47,4.735742602918046e-06,1.3103760902226695e-05,0.3614033130071314
지정학/NNG;위험/NNG;증가/NNG,10,10,19,2.9598391268237788e-06,4.094925281945843e-06,0.7228066260142629
사전/NNG,889,887,1775,0.0002631296983746,0.0003632198725085,0.7244364042014428
글로벌/NNG;경기/NNG;개선/NNG,24,30,53,7.103613904377069e-06,1.228477584583753e-05,0.5782453008114102
서천/NNG,4,43,46,1.1839356507295115e-06,1.7608178712367125e-05,0.0672378256757453
농산물/NNG;가격/NNG;하락/NNG,8,13,20,2.367871301459023e-06,5.323402866529596e-06,0.4448040775472386
맞춰질/VV,11,13,23,3.255823039506157e-06,5.323402866529596e-06,0.6116056066274532
신용스프레드/NNG;저점/NNG,5,14,18,1.4799195634118894e-06,5.73289539472418e-06,0.2581452235765225
에이스/NNG,61,114,174,1.805501867362505e-05,4.668214821418261e-05,0.3867649490076318
경제활동참가율/NNG,82,78,159,2.4270680839954987e-05,3.194041719917758e-05,0.7598736324765327
채권스왑/NNG,122,209,330,3.61100373472501e-05,8.558393839266812e-05,0.4219253989174166
대외/NNG;여건/NNG;개선/NNG,17,24,40,5.031726515600424e-06,9.827820676670024e-06,0.5119880267601028
특약/NNG,14,16,29,4.143774777553291e-06,6.5518804511133485e-06,0.6324557977624801
일주일/NNG,9,9,17,2.663855214141401e-06,3.6854327537512585e-06,0.7228066260142629
쏠림/NNG,273,263,535,8.080360816228917e-05,0.0001076965349151,0.7502897676878091
성장/NNG;견인/NNG,20,20,39,5.9196782536475576e-06,8.189850563891686e-06,0.7228066260142629
신뢰지수/NNG,286,374,659,8.465139902716008e-05,0.0001531502055447,0.5527344787167894
위험액/NNG,17,19,35,5.031726515600424e-06,7.780358035697102e-06,0.6467217180127615
금소/NNG,7,11,17,2.0718873887766454e-06,4.504417810140428e-06,0.4599678529181673
세운/VV,36,91,126,1.0655420856565604e-05,3.726382006570717e-05,0.2859454784232249
커버드콜/NNG,100,124,223,2.959839126823779e-05,5.077707349612845e-05,0.5829085693663411
트론/NNG,36,35,70,1.0655420856565604e-05,1.433223848681045e-05,0.7434582439003847
정치/NNG;위험/NNG,28,45,72,8.287549555106581e-06,1.842716376875629e-05,0.4497463450755414
신용스프레드/NNG;안정/NNG,9,12,20,2.663855214141401e-06,4.913910338335011e-06,0.5421049695106972
처분가능/NNG,24,46,69,7.103613904377069e-06,1.883665629695088e-05,0.3771165005291806
재정상황/NNG,25,30,54,7.399597817059448e-06,1.228477584583753e-05,0.6023388550118858
승진/NNG,24,25,48,7.103613904377069e-06,1.0237313204864608e-05,0.6938943609736924
은행그룹/NNG,7,11,17,2.0718873887766454e-06,4.504417810140428e-06,0.4599678529181673
지표/NNG;금리/NNG;급등/NNG,7,11,17,2.0718873887766454e-06,4.504417810140428e-06,0.4599678529181673
금리/NNG;인상/NNG;지지/NNG,13,16,28,3.847790864870912e-06,6.5518804511133485e-06,0.5872803836365885
데드라인/NNG,4,14,17,1.1839356507295115e-06,5.73289539472418e-06,0.2065161788612179
달갑/VA,11,14,24,3.255823039506157e-06,5.73289539472418e-06,0.5679194918683494
극우/NNG,41,42,82,1.2135340419977494e-05,1.719868618417254e-05,0.7055969444424948
톡톡/MAG,8,12,19,2.367871301459023e-06,4.913910338335011e-06,0.4818710840095085
인하/NNG;금리/NNG;인하/NNG,14,16,29,4.143774777553291e-06,6.5518804511133485e-06,0.6324557977624801
보유비율/NNG,2,16,17,5.919678253647558e-07,6.5518804511133485e-06,0.0903508282517828
단순평균/NNG,24,30,53,7.103613904377069e-06,1.228477584583753e-05,0.5782453008114102
톡톡히/MAG,18,18,35,5.327710428282802e-06,7.370865507502517e-06,0.7228066260142629
도장/NNG,6,31,36,1.7759034760942673e-06,1.2694268374032111e-05,0.1398980566479218
금융시장/NNG;안정/NNG,70,68,137,2.071887388776645e-05,2.7845491917231733e-05,0.7440656444264471
정립/NNG,14,33,46,4.143774777553291e-06,1.3513253430421284e-05,0.3066452352787782
신용등급/NNG;전망/NNG;하향/NNG,14,19,32,4.143774777553291e-06,7.780358035697102e-06,0.5325943560105095
저작권/NNG,238,279,516,7.044417121840594e-05,0.0001142484153662,0.6165877311519519
주한/NNG,9,9,17,2.663855214141401e-06,3.6854327537512585e-06,0.7228066260142629
기술금융/NNG,13,15,27,3.847790864870912e-06,6.142387922918765e-06,0.6264324092123611
신용스프레드/NNG;축소/NNG,78,74,151,2.308674518922548e-05,3.030244708639924e-05,0.7618772544474662
경영진단/NNG,5,13,17,1.4799195634118894e-06,5.323402866529596e-06,0.2780025484670241
거촌/NNG,7,15,21,2.0718873887766454e-06,6.142387922918765e-06,0.337309758806656
위임/NNG,11,14,24,3.255823039506157e-06,5.73289539472418e-06,0.5679194918683494
본다면/VV,47,60,106,1.391124389607176e-05,2.456955169167506e-05,0.5661985237111726
도박/NNG,15,16,30,4.439758690235668e-06,6.5518804511133485e-06,0.6776312118883715
db/NNG,540,603,1142,0.0001598313128484,0.0002469239945013,0.6472895158336682
마진콜/NNG,6,14,19,1.7759034760942673e-06,5.73289539472418e-06,0.3097742682918269
부채비율/NNG;증가/NNG,5,14,18,1.4799195634118894e-06,5.73289539472418e-06,0.2581452235765225
치전/NNG,39,52,90,1.1543372594612738e-05,2.1293611466118384e-05,0.5421049695106972
양육비/NNG,8,13,20,2.367871301459023e-06,5.323402866529596e-06,0.4448040775472386
금융안정보고서/NNG,29,28,56,8.583533467788958e-06,1.146579078944836e-05,0.7486211483719151
고래/NNG,7,19,25,2.0718873887766454e-06,7.780358035697102e-06,0.2662971780052547
의존/NNG,347,367,713,0.0001027064177007,0.0001502837578474,0.6834166191470006
변동환율제/NNG,9,9,17,2.663855214141401e-06,3.6854327537512585e-06,0.7228066260142629
말국/NNG,38,54,91,1.124738868193036e-05,2.2112596522507552e-05,0.5086416997878146
대외교역/NNG,3,16,18,8.879517380471336e-07,6.5518804511133485e-06,0.1355262423776743
경기/NNG;저점/NNG,31,43,73,9.175501293153715e-06,1.7608178712367125e-05,0.5210931489870267
개발공사/NNG,97,122,218,2.8710439530190657e-05,4.995808843973928e-05,0.5746905141260943
유효수요/NNG,232,284,515,6.866826774231167e-05,0.0001162958780072,0.5904617508285527
채안펀드/NNG,9,84,92,2.663855214141401e-06,3.439737236834508e-05,0.0774435670729567
행도/NNG,20,38,57,5.9196782536475576e-06,1.5560716071394204e-05,0.3804245400075067
상향/NNG;하향/NNG,13,15,27,3.847790864870912e-06,6.142387922918765e-06,0.6264324092123611
믿음/NNG,65,64,128,1.923895432435456e-05,2.62075218044534e-05,0.7341004795457357
형식/NNG,47,60,106,1.391124389607176e-05,2.456955169167506e-05,0.5661985237111726
순자본비율/NNG,3,18,20,8.879517380471336e-07,7.370865507502517e-06,0.1204677710023771
노령화/NNG,9,9,17,2.663855214141401e-06,3.6854327537512585e-06,0.7228066260142629
특수/NNG,606,638,1243,0.0001793662510855,0.0002612562329881,0.6865530021389393
수요처/NNG,17,16,32,5.031726515600424e-06,6.5518804511133485e-06,0.7679820401401543
후행/NNG,92,102,193,2.723051996677877e-05,4.17682378758476e-05,0.6519432313069822
기숙사/NNG,7,26,32,2.0718873887766454e-06,1.0646805733059192e-05,0.1946017839269169
하향/NNG;전망/NNG;상향/NNG,8,16,23,2.367871301459023e-06,6.5518804511133485e-06,0.3614033130071314
발행일/NNG,247,239,485,7.310802643254733e-05,9.786871423850564e-05,0.7470009900649494
내외/NNG;금리갭/NNG;축소/NNG,20,26,45,5.9196782536475576e-06,1.0646805733059192e-05,0.5560050969340483
원자력발전/NNG,10,10,19,2.9598391268237788e-06,4.094925281945843e-06,0.7228066260142629
상기/MAG,7,12,18,2.0718873887766454e-06,4.913910338335011e-06,0.42163719850832
거시정책/NNG,117,162,278,3.463011778383821e-05,6.633778956752266e-05,0.5220270076769675
물량/NNG;부담/NNG,18,39,56,5.327710428282802e-06,1.597020859958879e-05,0.333603058160429
경기/NNG;자신/NNG,18,17,34,5.327710428282802e-06,6.961372979307933e-06,0.7653246628386313
간과/NNG,72,75,146,2.131084171313121e-05,3.0711939614593825e-05,0.6938943609736923
장기물/NNG;약세/NNG,16,24,39,4.735742602918046e-06,9.827820676670024e-06,0.4818710840095085
대행/NNG,42,44,85,1.243132433265987e-05,1.801767124056171e-05,0.6899517793772508
지체/NNG,28,40,67,8.287549555106581e-06,1.637970112778337e-05,0.505964638209984
편차/NNG,32,32,63,9.471485205836092e-06,1.3103760902226695e-05,0.7228066260142629
자금/NNG;늘/VV,7,11,17,2.0718873887766454e-06,4.504417810140428e-06,0.4599678529181673
미약/NNG,231,432,662,6.837228382962929e-05,0.00017690077218,0.3865007652992933
미흡/NNG,179,239,417,5.298112037014564e-05,9.786871423850564e-05,0.5413488956341131
경기/NNG;악화/NNG,33,36,68,9.76746911851847e-06,1.4741731015005034e-05,0.6625727405130744
가계/NNG;부채/NNG;확대/NNG,4,16,19,1.1839356507295115e-06,6.5518804511133485e-06,0.1807016565035657
팽팽히/MAG,15,16,30,4.439758690235668e-06,6.5518804511133485e-06,0.6776312118883715
양적완화/NNG;확대/NNG,8,23,30,2.367871301459023e-06,9.41832814847544e-06,0.2514110003527871
매입자산/NNG,6,16,21,1.7759034760942673e-06,6.5518804511133485e-06,0.2710524847553486
경기/NNG;부양/NNG,148,191,338,4.3805619076991925e-05,7.82130728851656e-05,0.5600805269639314
재점검/NNG,31,50,80,9.175501293153715e-06,2.0474626409729213e-05,0.448140108128843
부채/NNG;많/VA,12,19,30,3.5518069521885345e-06,7.780358035697102e-06,0.4565094480090081
증권거래소/NNG,43,59,101,1.2727308245342247e-05,2.416005916348048e-05,0.5267912698070052
용선료/NNG,6,22,27,1.7759034760942673e-06,9.008835620280857e-06,0.1971290798220716
단기물/NNG;선호/NNG,10,10,19,2.9598391268237788e-06,4.094925281945843e-06,0.7228066260142629
팩트/NNG,19,25,43,5.62369434096518e-06,1.0237313204864608e-05,0.5493330357708398
국과/NNG,77,101,177,2.2790761276543096e-05,4.1358745347653015e-05,0.5510505960702796
과시/NNG,23,23,45,6.8076299916946914e-06,9.41832814847544e-06,0.7228066260142628
화화/NNG,4,24,27,1.1839356507295115e-06,9.827820676670024e-06,0.1204677710023771
내리막길/NNG,10,11,20,2.9598391268237788e-06,4.504417810140428e-06,0.657096932740239
초고/NNG,32,31,62,9.471485205836092e-06,1.2694268374032111e-05,0.7461229687889165
유증/NNG,10,12,21,2.9598391268237788e-06,4.913910338335011e-06,0.6023388550118858
새해/NNG,252,266,517,7.458794599595923e-05,0.0001089250124997,0.6847641720135123
인하/NNG;전환/NNG,15,15,29,4.439758690235668e-06,6.142387922918765e-06,0.7228066260142628
비추/VV,244,291,534,7.22200746945002e-05,0.0001191623257046,0.6060646623624747
부동산/NNG;경기/NNG;위축/NNG,8,11,18,2.367871301459023e-06,4.504417810140428e-06,0.5256775461921911
더더욱/MAG,15,15,29,4.439758690235668e-06,6.142387922918765e-06,0.7228066260142628
성공리/NNG,9,12,20,2.663855214141401e-06,4.913910338335011e-06,0.5421049695106972
회색코뿔소/NNG,1,33,33,2.959839126823779e-07,1.3513253430421284e-05,0.0219032310913412
부동자금/NNG,26,35,60,7.695581729741824e-06,1.433223848681045e-05,0.5369420650391666
견련/NNG,13,13,25,3.847790864870912e-06,5.323402866529596e-06,0.7228066260142628
기준일/NNG,49,49,97,1.4503211721436517e-05,2.006513388153463e-05,0.7228066260142628
금리/NNG;하락/NNG;견인/NNG,12,13,24,3.5518069521885345e-06,5.323402866529596e-06,0.667206116320858
조약/NNG,20,23,42,5.9196782536475576e-06,9.41832814847544e-06,0.6285275008819677
성패/NNG,9,12,20,2.663855214141401e-06,4.913910338335011e-06,0.5421049695106972
종류/NNG,635,653,1287,0.0001879497845533,0.000267398620911,0.7028824004886017
사이버/NNG,28,27,54,8.287549555106581e-06,1.1056298261253776e-05,0.749577241792569
잦아들/VV,19,41,59,5.62369434096518e-06,1.6789193655977957e-05,0.334959168152951
매매패턴/NNG,13,19,31,3.847790864870912e-06,7.780358035697102e-06,0.4945519020097587
부동산/NNG;경기/NNG;회복/NNG,14,15,28,4.143774777553291e-06,6.142387922918765e-06,0.6746195176133121
설정액/NNG,119,116,234,3.522208560920297e-05,4.750113327057178e-05,0.7414999008249765
이슈/NNG,1611,1562,3172,0.0004768300833313,0.0006396273290399,0.7454810976369896
결부/NNG,8,13,20,2.367871301459023e-06,5.323402866529596e-06,0.4448040775472386
경기/NNG;침체/NNG;위험/NNG,9,10,18,2.663855214141401e-06,4.094925281945843e-06,0.6505259634128366
특별참가자/NNG,1,17,17,2.959839126823779e-07,6.961372979307933e-06,0.0425180368243684
놓일/VV,5,14,18,1.4799195634118894e-06,5.73289539472418e-06,0.2581452235765225
위배/NNG,11,16,26,3.255823039506157e-06,6.5518804511133485e-06,0.4969295553848057
양호/NNG;증가/NNG,10,22,31,2.9598391268237788e-06,9.008835620280857e-06,0.3285484663701195
수익형/NNG,22,28,49,6.511646079012314e-06,1.146579078944836e-05,0.5679194918683494
보인다는/VV,267,351,617,7.90277046861949e-05,0.0001437318773962,0.5498272625236701
체육/NNG,14,21,34,4.143774777553291e-06,8.59934309208627e-06,0.4818710840095087
기종/NNG,4,20,23,1.1839356507295115e-06,8.189850563891686e-06,0.1445613252028526
실물/NNG;경제/NNG;부정적/VAX,10,16,25,2.9598391268237788e-06,6.5518804511133485e-06,0.4517541412589143
보복관세/NNG,22,29,50,6.511646079012314e-06,1.1875283317642944e-05,0.5483360611142684
듀레이션/NNG,804,762,1565,0.0002379710657966,0.0003120333064842,0.7626463613063877
보간법/NNG,27,30,56,7.991565642424203e-06,1.228477584583753e-05,0.6505259634128365
시리/NNG,23,27,49,6.8076299916946914e-06,1.1056298261253776e-05,0.6157241629010387
패러다임/NNG,24,59,82,7.103613904377069e-06,2.416005916348048e-05,0.2940230343108866
진구/NNG,16,16,31,4.735742602918046e-06,6.5518804511133485e-06,0.7228066260142629
원화채권/NNG,422,514,935,0.0001249052111519,0.000210479159492,0.593432677389142
의외/NNG,34,33,66,1.0063453031200847e-05,1.3513253430421284e-05,0.7447098571056041
회계기준/NNG,52,135,186,1.539116345948365e-05,5.528149130626888e-05,0.2784144040943827
수자원공사/NNG,52,54,105,1.539116345948365e-05,2.2112596522507552e-05,0.6960360102359567
로지스틱스/NNG,37,53,89,1.095140476924798e-05,2.1703103994312966e-05,0.5046008521231646
금리/NNG;강세/NNG,23,29,51,6.8076299916946914e-06,1.1875283317642944e-05,0.5732604275285533
원자재/NNG;가격/NNG;안정/NNG,6,13,18,1.7759034760942673e-06,5.323402866529596e-06,0.333603058160429
변할/VV,31,31,61,9.175501293153715e-06,1.2694268374032111e-05,0.7228066260142629
주택지수/NNG,8,12,19,2.367871301459023e-06,4.913910338335011e-06,0.4818710840095085
피에스/NNG,59,56,114,1.7463050848260297e-05,2.293158157889672e-05,0.7615284095507413
중소기업정책자금/NNG,2,20,21,5.919678253647558e-07,8.189850563891686e-06,0.0722806626014263
재해/NNG,26,45,70,7.695581729741824e-06,1.842716376875629e-05,0.4176216061415741
들여다/VV,9,12,20,2.663855214141401e-06,4.913910338335011e-06,0.5421049695106972
전망/NNG;하방/NNG;위험/NNG,7,12,18,2.0718873887766454e-06,4.913910338335011e-06,0.42163719850832
적색/NNG,7,16,22,2.0718873887766454e-06,6.5518804511133485e-06,0.31622789888124
정확/NNG,1650,1774,3423,0.0004883734559259,0.0007264397450171,0.6722835022116875
요율/NNG,25,34,58,7.399597817059448e-06,1.3922745958615866e-05,0.531475460304605
훌륭/NNG,15,15,29,4.439758690235668e-06,6.142387922918765e-06,0.7228066260142628
만전/NNG,45,45,89,1.3319276070707004e-05,1.842716376875629e-05,0.7228066260142629
인가/NNG,12,12,23,3.5518069521885345e-06,4.913910338335011e-06,0.7228066260142629
차입부채/NNG,7,17,23,2.0718873887766454e-06,6.961372979307933e-06,0.2976262577705788
교도/NNG,20,27,46,5.9196782536475576e-06,1.1056298261253776e-05,0.5354123155661207
업황/NNG;호조/NNG,8,10,17,2.367871301459023e-06,4.094925281945843e-06,0.5782453008114103
물가/NNG;상승률/NNG;안정/NNG,17,19,35,5.031726515600424e-06,7.780358035697102e-06,0.6467217180127615
실적/NNG;저하/NNG,32,31,62,9.471485205836092e-06,1.2694268374032111e-05,0.7461229687889165
전환율/NNG,10,10,19,2.9598391268237788e-06,4.094925281945843e-06,0.7228066260142629
실증분석/NNG,25,25,49,7.399597817059448e-06,1.0237313204864608e-05,0.7228066260142629
나타난다고/VV,11,18,28,3.255823039506157e-06,7.370865507502517e-06,0.4417151603420495
적정/NNG,701,670,1370,0.0002074847227903,0.0002743599938903,0.7562499176656691
저점/NNG,669,781,1449,0.0001980132375845,0.0003198136645199,0.6191518985960843
국고채/NNG,20579,20088,40666,0.0060910529390906,0.0082258859063728,0.7404737931475267
서로/MAG,117,131,247,3.463011778383821e-05,5.364352119349054e-05,0.6455601163638836
콜라겐/NNG,1,23,23,2.959839126823779e-07,9.41832814847544e-06,0.0314263750440983
일본채/NNG,63,60,122,1.8646986498989807e-05,2.456955169167506e-05,0.758946957314976
우협/NNG,13,17,29,3.847790864870912e-06,6.961372979307933e-06,0.5527344787167892
기대수명/NNG,8,12,19,2.367871301459023e-06,4.913910338335011e-06,0.4818710840095085
물가/NNG;상승/NNG;확대/NNG,10,12,21,2.9598391268237788e-06,4.913910338335011e-06,0.6023388550118858
우려/NNG;증폭/NNG,14,14,27,4.143774777553291e-06,5.73289539472418e-06,0.7228066260142629
상계관세/NNG,6,12,17,1.7759034760942673e-06,4.913910338335011e-06,0.3614033130071314
농축수산물/NNG,183,195,377,5.416505602087516e-05,7.985104299794394e-05,0.678326218259539
산업군/NNG,13,23,35,3.847790864870912e-06,9.41832814847544e-06,0.4085428755732789
샤리아/NNG,1,67,67,2.959839126823779e-07,2.7435999389037147e-05,0.0107881585972278
농축수산물/NNG;가격/NNG;안정/NNG,11,19,29,3.255823039506157e-06,7.780358035697102e-06,0.4184669940082575
우려/NNG;해소/NNG,30,35,64,8.879517380471337e-06,1.433223848681045e-05,0.6195485365836539
수요/NNG;둔화/NNG;우려/NNG,14,18,31,4.143774777553291e-06,7.370865507502517e-06,0.5621829313444268
시장주체/NNG,65,98,162,1.923895432435456e-05,4.013026776306926e-05,0.4794125580706845
채권시장/NNG;불안/NNG,9,15,23,2.663855214141401e-06,6.142387922918765e-06,0.4336839756085577
심리/NNG;약화/NNG,10,13,22,2.9598391268237788e-06,5.323402866529596e-06,0.5560050969340483
하락/NNG;제한적/VAX,23,24,46,6.8076299916946914e-06,9.827820676670024e-06,0.6926896832636686
좌측/NNG,34,59,92,1.0063453031200847e-05,2.416005916348048e-05,0.4165326319404226
